customer_id,country,product_type_old,full_product_price,acq_date,mrk_channel,sub_date,revenue,cost
1708,Country 2,product_1,89,7/22/2015,Channel 1,1/22/2016,56.51,28.97
1708,Country 2,product_1,89,7/22/2015,Channel 1,2/22/2016,89,0
1709,Country 2,product_1,89,7/22/2015,Channel 3,8/22/2015,79.2,71.83
1709,Country 2,product_1,89,7/22/2015,Channel 3,9/22/2015,88.85,86.52
1709,Country 2,product_1,89,7/22/2015,Channel 3,10/22/2015,76.88,92.48
1709,Country 2,product_1,89,7/22/2015,Channel 3,11/22/2015,66.84,64.61
1709,Country 2,product_1,89,7/22/2015,Channel 3,12/22/2015,42.56,56.42
1709,Country 2,product_1,89,7/22/2015,Channel 3,1/22/2016,85.82,76.82
1709,Country 2,product_1,89,7/22/2015,Channel 3,2/22/2016,89,0
1710,Country 2,product_1,89,7/22/2015,Channel 3,8/22/2015,49.08,48.51
1710,Country 2,product_1,89,7/22/2015,Channel 3,9/22/2015,74.9,103.47
1710,Country 2,product_1,89,7/22/2015,Channel 3,10/22/2015,54.64,41.76
1710,Country 2,product_1,89,7/22/2015,Channel 3,11/22/2015,74.58,57.48
1710,Country 2,product_1,89,7/22/2015,Channel 3,12/22/2015,42.26,28.96
1710,Country 2,product_1,89,7/22/2015,Channel 3,1/22/2016,58.79,34.74
1710,Country 2,product_1,89,7/22/2015,Channel 3,2/22/2016,89,0
1711,Country 2,product_1,89,7/22/2015,Channel 3,8/22/2015,19.34,20.76
1711,Country 2,product_1,89,7/22/2015,Channel 3,9/22/2015,40.27,47.66
1711,Country 2,product_1,89,7/22/2015,Channel 3,10/22/2015,31.37,26.17
1711,Country 2,product_1,89,7/22/2015,Channel 3,11/22/2015,6.1,8.76
1711,Country 2,product_1,89,7/22/2015,Channel 3,12/22/2015,55.65,43.82
1711,Country 2,product_1,89,7/22/2015,Channel 3,1/22/2016,86.74,95.27
1711,Country 2,product_1,89,7/22/2015,Channel 3,2/22/2016,89,0
1712,Country 2,product_1,79,7/22/2015,Channel 3,8/22/2015,9.53,12.57
1712,Country 2,product_1,79,7/22/2015,Channel 3,9/22/2015,36.28,35.1
1712,Country 2,product_1,79,7/22/2015,Channel 3,10/22/2015,53.88,53.6
1712,Country 2,product_1,79,7/22/2015,Channel 3,11/22/2015,17.61,21.91
1712,Country 2,product_1,79,7/22/2015,Channel 3,12/22/2015,44.99,56.21
1712,Country 2,product_1,79,7/22/2015,Channel 3,1/22/2016,62.76,83.34
1712,Country 2,product_1,79,7/22/2015,Channel 3,2/22/2016,79,0
1713,Country 1,product_4,39,7/23/2015,Channel 3,8/23/2015,27.3,32.68
1713,Country 1,product_4,39,7/23/2015,Channel 3,9/23/2015,27.3,23.8
1713,Country 1,product_4,39,7/23/2015,Channel 3,10/23/2015,27.3,29.6
1713,Country 1,product_4,39,7/22/2015,Channel 5,3/22/2016,39,28
1713,Country 1,product_4,39,7/23/2015,Channel 3,11/23/2015,39,44.4
1713,Country 1,product_4,39,7/23/2015,Channel 3,12/23/2015,39,16.91
1713,Country 1,product_4,39,7/23/2015,Channel 3,1/23/2016,39,29.6
1713,Country 1,product_4,39,7/23/2015,Channel 3,2/23/2016,39,56.91
1714,Country 1,product_1,89,7/22/2015,Channel 4,9/22/2015,69,65.34
1714,Country 1,product_1,89,7/22/2015,Channel 4,10/22/2015,69,102.43
1714,Country 1,product_1,89,7/22/2015,Channel 4,11/22/2015,69,86.09
1714,Country 1,product_1,89,7/22/2015,Channel 4,8/22/2015,5,5.48
1716,Country 2,product_1,89,7/23/2015,Channel 2,8/23/2015,44.5,38.25
1716,Country 2,product_1,89,7/23/2015,Channel 2,9/23/2015,89,65.64
1717,Country 2,product_1,89,7/23/2015,Channel 3,8/23/2015,44.5,61.04
1718,Country 2,product_1,89,7/24/2015,Channel 3,8/24/2015,44.5,24.37
1718,Country 2,product_1,89,7/24/2015,Channel 3,9/24/2015,44.5,35.01
1718,Country 2,product_1,89,7/24/2015,Channel 3,10/24/2015,44.5,58.01
1718,Country 2,product_1,89,7/23/2015,Channel 5,3/23/2016,89,0
1718,Country 2,product_1,89,7/24/2015,Channel 3,11/24/2015,89,46.27
1718,Country 2,product_1,89,7/24/2015,Channel 3,12/24/2015,89,102.2
1718,Country 2,product_1,89,7/24/2015,Channel 3,1/24/2016,89,111.83
1718,Country 2,product_1,89,7/24/2015,Channel 3,2/24/2016,89,0
1719,Country 2,product_1,89,7/23/2015,Channel 1,8/23/2015,67.53,52.97
1719,Country 2,product_1,89,7/23/2015,Channel 1,9/23/2015,78.53,108.6
1719,Country 2,product_1,89,7/23/2015,Channel 1,10/23/2015,2.83,2.66
1719,Country 2,product_1,89,7/23/2015,Channel 1,11/23/2015,38.6,25.83
1719,Country 2,product_1,89,7/23/2015,Channel 1,12/23/2015,72.38,108.55
1719,Country 2,product_1,89,7/23/2015,Channel 1,1/23/2016,19.56,24.42
1719,Country 2,product_1,89,7/23/2015,Channel 1,2/23/2016,89,0
1720,Country 2,product_1,79,7/23/2015,Channel 3,8/23/2015,37.98,32.28
1720,Country 2,product_1,79,7/23/2015,Channel 3,9/23/2015,3.15,4.68
1720,Country 2,product_1,79,7/23/2015,Channel 3,10/23/2015,23.59,28.13
1720,Country 2,product_1,79,7/23/2015,Channel 3,11/23/2015,55.24,41.3
1720,Country 2,product_1,79,7/23/2015,Channel 3,12/23/2015,7.75,3.94
1720,Country 2,product_1,79,7/23/2015,Channel 3,1/23/2016,56.06,51.27
1720,Country 2,product_1,79,7/23/2015,Channel 3,2/23/2016,79,0
1722,Country 1,product_1,89,7/23/2015,Channel 3,8/23/2015,82.82,117.82
1722,Country 1,product_1,89,7/23/2015,Channel 3,9/23/2015,77.66,95.88
1722,Country 1,product_1,89,7/23/2015,Channel 3,10/23/2015,7.08,7.68
1722,Country 1,product_1,89,7/23/2015,Channel 3,11/23/2015,25.7,33.84
1723,Country 2,product_1,89,7/24/2015,Channel 2,8/24/2015,44.5,56.08
1723,Country 2,product_1,89,7/24/2015,Channel 2,9/24/2015,85.74,108.41
1724,Country 2,product_1,89,7/24/2015,Channel 3,8/24/2015,44.5,66.88
1724,Country 2,product_1,89,7/24/2015,Channel 3,9/24/2015,44.5,19.99
1724,Country 2,product_1,89,7/24/2015,Channel 3,10/24/2015,89,19.99
1725,Country 2,product_1,89,7/24/2015,Channel 3,8/24/2015,89,17.45
1725,Country 2,product_1,89,7/24/2015,Channel 3,9/24/2015,89,19.99
1725,Country 2,product_1,89,7/24/2015,Channel 3,10/24/2015,89,19.99
1725,Country 2,product_1,89,7/24/2015,Channel 3,11/24/2015,37.72,41.58
1726,Country 2,product_1,89,7/24/2015,Channel 3,8/24/2015,44.5,324.22
1726,Country 2,product_1,89,7/24/2015,Channel 3,9/24/2015,89,98.42
1727,Country 2,product_1,89,7/24/2015,Channel 5,3/24/2016,89,0
1727,Country 2,product_1,89,7/25/2015,Channel 1,8/25/2015,89,86.5
1727,Country 2,product_1,89,7/25/2015,Channel 1,9/25/2015,89,132.72
1727,Country 2,product_1,89,7/25/2015,Channel 1,10/25/2015,89,55.38
1727,Country 2,product_1,89,7/25/2015,Channel 1,11/25/2015,89,90.11
1727,Country 2,product_1,89,7/25/2015,Channel 1,12/25/2015,89,122.81
1727,Country 2,product_1,89,7/25/2015,Channel 1,1/25/2016,89,60.35
1727,Country 2,product_1,89,7/25/2015,Channel 1,2/25/2016,89,0
1728,Country 2,product_1,89,7/25/2015,Channel 3,10/25/2015,71.2,81.81
1728,Country 2,product_1,89,7/24/2015,Channel 5,3/24/2016,89,285.49
1728,Country 2,product_1,89,7/25/2015,Channel 3,11/25/2015,89,252.92
1728,Country 2,product_1,89,7/25/2015,Channel 3,1/25/2016,89,47.67
1728,Country 2,product_1,89,7/25/2015,Channel 3,2/25/2016,89,202.35
1728,Country 2,product_1,89,7/25/2015,Channel 3,8/25/2015,89,47.98
1728,Country 2,product_1,89,7/25/2015,Channel 3,9/25/2015,89,81.81
1728,Country 2,product_1,89,7/25/2015,Channel 3,12/25/2015,89,101.34
1729,Country 2,product_1,89,7/25/2015,Channel 3,8/25/2015,44.5,56.7
1729,Country 2,product_1,89,7/25/2015,Channel 3,9/25/2015,44.5,41.52
1729,Country 2,product_1,89,7/24/2015,Channel 5,3/24/2016,89,84.43
1729,Country 2,product_1,89,7/25/2015,Channel 3,10/25/2015,89,41.52
1729,Country 2,product_1,89,7/25/2015,Channel 3,11/25/2015,89,15.53
1729,Country 2,product_1,89,7/25/2015,Channel 3,12/25/2015,89,49.98
1729,Country 2,product_1,89,7/25/2015,Channel 3,1/25/2016,89,111.41
1729,Country 2,product_1,89,7/25/2015,Channel 3,2/25/2016,89,64.77
1730,Country 2,product_1,89,7/24/2015,Channel 1,8/24/2015,25.2,27.62
1730,Country 2,product_1,89,7/24/2015,Channel 1,9/24/2015,15.52,18.32
1730,Country 2,product_1,89,7/24/2015,Channel 1,10/24/2015,62.24,34.02
1730,Country 2,product_1,89,7/24/2015,Channel 1,11/24/2015,9.17,12.99
1730,Country 2,product_1,89,7/24/2015,Channel 1,12/24/2015,11.88,9.86
1730,Country 2,product_1,89,7/24/2015,Channel 1,1/24/2016,21.47,31.41
1730,Country 2,product_1,89,7/24/2015,Channel 1,2/24/2016,89,0
1731,Country 2,product_1,89,7/24/2015,Channel 1,8/24/2015,57.33,74.13
1731,Country 2,product_1,89,7/24/2015,Channel 1,9/24/2015,25.83,19.92
1731,Country 2,product_1,89,7/24/2015,Channel 1,10/24/2015,18.66,22.63
1731,Country 2,product_1,89,7/24/2015,Channel 1,11/24/2015,68.56,63.46
1731,Country 2,product_1,89,7/24/2015,Channel 1,12/24/2015,19.43,18.95
1731,Country 2,product_1,89,7/24/2015,Channel 1,1/24/2016,48.96,57.92
1731,Country 2,product_1,89,7/24/2015,Channel 1,2/24/2016,89,0
1732,Country 2,product_1,89,7/24/2015,Channel 1,8/24/2015,60.96,79.57
1732,Country 2,product_1,89,7/24/2015,Channel 1,9/24/2015,84.28,93.41
1732,Country 2,product_1,89,7/24/2015,Channel 1,10/24/2015,71.75,36.57
1732,Country 2,product_1,89,7/24/2015,Channel 1,11/24/2015,37.27,35.35
1732,Country 2,product_1,89,7/24/2015,Channel 1,12/24/2015,74.48,60.69
1732,Country 2,product_1,89,7/24/2015,Channel 1,1/24/2016,41.55,51.38
1732,Country 2,product_1,89,7/24/2015,Channel 1,2/24/2016,89,0
1733,Country 2,product_1,89,7/24/2015,Channel 3,8/24/2015,6.65,4.48
1733,Country 2,product_1,89,7/24/2015,Channel 3,9/24/2015,14.35,7.51
1733,Country 2,product_1,89,7/24/2015,Channel 3,10/24/2015,78.11,56.02
1733,Country 2,product_1,89,7/24/2015,Channel 3,11/24/2015,48.24,46.1
1733,Country 2,product_1,89,7/24/2015,Channel 3,12/24/2015,54.98,31.23
1733,Country 2,product_1,89,7/24/2015,Channel 3,1/24/2016,49.92,45.92
1733,Country 2,product_1,89,7/24/2015,Channel 3,2/24/2016,89,0
1734,Country 1,product_4,39,7/24/2015,Channel 5,3/24/2016,0,0
1734,Country 1,product_4,39,7/25/2015,Channel 3,8/25/2015,19.25,9.81
1734,Country 1,product_4,39,7/25/2015,Channel 3,9/25/2015,22.75,16.66
1734,Country 1,product_4,39,7/25/2015,Channel 3,10/25/2015,0.48,0.64
1734,Country 1,product_4,39,7/25/2015,Channel 3,11/25/2015,18.72,12.84
1734,Country 1,product_4,39,7/25/2015,Channel 3,12/25/2015,23.7,26.24
1734,Country 1,product_4,39,7/25/2015,Channel 3,1/25/2016,31.54,21.67
1734,Country 1,product_4,39,7/25/2015,Channel 3,2/25/2016,15.49,10.32
1735,Country 1,product_4,39,7/24/2015,Channel 3,9/24/2015,39,18
1735,Country 1,product_4,39,7/24/2015,Channel 3,10/24/2015,39,18
1735,Country 1,product_4,39,7/24/2015,Channel 3,8/24/2015,39,36
1735,Country 1,product_4,39,7/24/2015,Channel 3,11/24/2015,39,14.8
1735,Country 1,product_4,39,7/24/2015,Channel 3,12/24/2015,38.19,39.11
1738,Country 1,product_1,89,7/25/2015,Channel 2,8/25/2015,48.3,181
1738,Country 1,product_1,89,7/24/2015,Channel 5,3/24/2016,69,52.8
1738,Country 1,product_1,89,7/25/2015,Channel 2,9/25/2015,69,230.3
1738,Country 1,product_1,89,7/25/2015,Channel 2,10/25/2015,69,377.1
1738,Country 1,product_1,89,7/25/2015,Channel 2,11/25/2015,89,120.5
1738,Country 1,product_1,89,7/25/2015,Channel 2,12/25/2015,42.12,46.59
1738,Country 1,product_1,89,7/25/2015,Channel 2,1/25/2016,43.22,52.18
1738,Country 1,product_1,89,7/25/2015,Channel 2,2/25/2016,37.67,29.47
1740,Country 2,product_1,89,7/25/2015,Channel 2,8/25/2015,44.5,146.84
1740,Country 2,product_1,89,7/25/2015,Channel 2,9/25/2015,44.5,169.15
1740,Country 2,product_1,89,7/25/2015,Channel 2,10/25/2015,89,169.15
1740,Country 2,product_1,89,7/25/2015,Channel 2,11/25/2015,89,251.11
1740,Country 2,product_1,89,7/25/2015,Channel 2,12/25/2015,89,21.98
1740,Country 2,product_1,89,7/25/2015,Channel 2,1/25/2016,89,59.71
1740,Country 2,product_1,89,7/25/2015,Channel 2,2/25/2016,89,27.62
1741,Country 2,product_1,89,7/25/2015,Channel 2,8/25/2015,44.5,58.07
1741,Country 2,product_1,89,7/25/2015,Channel 2,9/25/2015,18.9,11.01
1742,Country 2,product_1,89,7/25/2015,Channel 4,8/25/2015,44.5,38.64
1742,Country 2,product_1,89,7/25/2015,Channel 4,9/25/2015,89,33.83
1743,Country 2,product_1,89,7/25/2015,Channel 3,8/25/2015,44.5,60.66
1743,Country 2,product_1,89,7/25/2015,Channel 3,9/25/2015,44.5,29.75
1743,Country 2,product_1,89,7/25/2015,Channel 3,10/25/2015,89,120.56
1743,Country 2,product_1,89,7/25/2015,Channel 3,11/25/2015,89,106.77
1743,Country 2,product_1,89,7/25/2015,Channel 3,12/25/2015,89,132.52
1743,Country 2,product_1,89,7/25/2015,Channel 3,1/25/2016,1.85,2.41
1744,Country 2,product_1,89,7/25/2015,Channel 3,9/25/2015,44.5,42.09
1744,Country 2,product_1,89,7/25/2015,Channel 3,8/25/2015,15.06,20.02
1744,Country 2,product_1,89,7/25/2015,Channel 3,10/25/2015,51.93,60.49
1745,Country 2,product_1,89,7/25/2015,Channel 3,8/25/2015,44.5,45.38
1745,Country 2,product_1,89,7/25/2015,Channel 3,9/25/2015,44.5,40.68
1745,Country 2,product_1,89,7/25/2015,Channel 3,10/25/2015,89,113.76
1745,Country 2,product_1,89,7/25/2015,Channel 3,11/25/2015,20.87,11.18
1746,Country 2,product_1,89,7/25/2015,Channel 3,8/25/2015,44.5,72.7
1746,Country 2,product_1,89,7/25/2015,Channel 3,9/25/2015,44.5,107.64
1746,Country 2,product_1,89,7/25/2015,Channel 3,10/25/2015,89,107.64
1746,Country 2,product_1,89,7/25/2015,Channel 3,11/25/2015,89,33.65
1747,Country 2,product_1,89,7/25/2015,Channel 3,8/25/2015,44.5,17.45
1747,Country 2,product_1,89,7/25/2015,Channel 3,9/25/2015,80.01,48.23
1748,Country 2,product_1,89,7/25/2015,Channel 1,8/25/2015,89,49.22
1748,Country 2,product_1,89,7/25/2015,Channel 1,9/25/2015,89,125.92
1748,Country 2,product_1,89,7/25/2015,Channel 1,10/25/2015,89,74.02
1748,Country 2,product_1,89,7/25/2015,Channel 1,11/25/2015,89,66.89
1748,Country 2,product_1,89,7/25/2015,Channel 1,12/25/2015,0.21,0.19
1749,Country 2,product_1,89,7/25/2015,Channel 1,8/25/2015,41.09,21.05
1749,Country 2,product_1,89,7/25/2015,Channel 1,9/25/2015,87.72,116.7
1749,Country 2,product_1,89,7/25/2015,Channel 1,10/25/2015,16.35,18.37
1749,Country 2,product_1,89,7/25/2015,Channel 1,11/25/2015,5.1,2.63
1749,Country 2,product_1,89,7/25/2015,Channel 1,12/25/2015,37.59,26.33
1749,Country 2,product_1,89,7/25/2015,Channel 1,1/25/2016,22.29,12.97
1749,Country 2,product_1,89,7/25/2015,Channel 1,2/25/2016,89,0
1750,Country 2,product_1,89,7/25/2015,Channel 1,8/25/2015,82.57,73.5
1750,Country 2,product_1,89,7/25/2015,Channel 1,9/25/2015,41.26,42.85
1750,Country 2,product_1,89,7/25/2015,Channel 1,10/25/2015,43.44,59.39
1750,Country 2,product_1,89,7/25/2015,Channel 1,11/25/2015,84.31,95.62
1750,Country 2,product_1,89,7/25/2015,Channel 1,12/25/2015,51.93,30.62
1750,Country 2,product_1,89,7/25/2015,Channel 1,1/25/2016,10,10.18
1750,Country 2,product_1,89,7/25/2015,Channel 1,2/25/2016,89,0
1751,Country 2,product_1,89,7/25/2015,Channel 3,8/25/2015,26.94,16.54
1751,Country 2,product_1,89,7/25/2015,Channel 3,9/25/2015,33.66,38.04
1751,Country 2,product_1,89,7/25/2015,Channel 3,10/25/2015,84.5,98.5
1751,Country 2,product_1,89,7/25/2015,Channel 3,11/25/2015,76.03,83.79
1751,Country 2,product_1,89,7/25/2015,Channel 3,12/25/2015,43.49,32.89
1751,Country 2,product_1,89,7/25/2015,Channel 3,1/25/2016,10.67,12.22
1751,Country 2,product_1,89,7/25/2015,Channel 3,2/25/2016,89,0
1752,Country 2,product_1,89,7/25/2015,Channel 4,8/25/2015,1,0.7
1752,Country 2,product_1,89,7/25/2015,Channel 4,9/25/2015,54.82,31.08
1752,Country 2,product_1,89,7/25/2015,Channel 4,10/25/2015,42.77,30.72
1752,Country 2,product_1,89,7/25/2015,Channel 4,11/25/2015,34.82,24.88
1752,Country 2,product_1,89,7/25/2015,Channel 4,12/25/2015,64.52,53.35
1752,Country 2,product_1,89,7/25/2015,Channel 4,1/25/2016,61.9,66.89
1752,Country 2,product_1,89,7/25/2015,Channel 4,2/25/2016,89,0
1753,Country 2,product_1,89,7/25/2015,Channel 3,8/25/2015,22.71,11.47
1753,Country 2,product_1,89,7/25/2015,Channel 3,9/25/2015,48.86,53.1
1753,Country 2,product_1,89,7/25/2015,Channel 3,10/25/2015,37.27,51.08
1753,Country 2,product_1,89,7/25/2015,Channel 3,11/25/2015,13.28,15.01
1753,Country 2,product_1,89,7/25/2015,Channel 3,12/25/2015,14.82,8.38
1753,Country 2,product_1,89,7/25/2015,Channel 3,1/25/2016,59.92,41.89
1753,Country 2,product_1,89,7/25/2015,Channel 3,2/25/2016,89,0
1754,Country 2,product_1,89,7/25/2015,Channel 3,8/25/2015,26.19,20.97
1754,Country 2,product_1,89,7/25/2015,Channel 3,9/25/2015,11.6,16.16
1754,Country 2,product_1,89,7/25/2015,Channel 3,10/25/2015,62.46,42.98
1754,Country 2,product_1,89,7/25/2015,Channel 3,11/25/2015,33.33,33.75
1754,Country 2,product_1,89,7/25/2015,Channel 3,12/25/2015,75.67,65.76
1754,Country 2,product_1,89,7/25/2015,Channel 3,1/25/2016,15.62,14.79
1754,Country 2,product_1,89,7/25/2015,Channel 3,2/25/2016,89,0
1755,Country 1,product_4,39,7/25/2015,Channel 5,3/25/2016,39,58.07
1755,Country 1,product_4,39,7/26/2015,Channel 1,8/26/2015,39,42.87
1755,Country 1,product_4,39,7/26/2015,Channel 1,9/26/2015,39,58.23
1755,Country 1,product_4,39,7/26/2015,Channel 1,11/26/2015,39,55.1
1755,Country 1,product_4,39,7/26/2015,Channel 1,12/26/2015,39,32.82
1755,Country 1,product_4,39,7/26/2015,Channel 1,10/26/2015,18.03,25.34
1755,Country 1,product_4,39,7/26/2015,Channel 1,1/26/2016,35.18,43.82
1755,Country 1,product_4,39,7/26/2015,Channel 1,2/26/2016,29.81,36.77
1758,Country 1,product_1,89,7/25/2015,Channel 1,8/25/2015,69,44.4
1758,Country 1,product_1,89,7/25/2015,Channel 1,9/25/2015,69,14.8
1758,Country 1,product_1,89,7/25/2015,Channel 1,10/25/2015,49.51,64.88
1760,Country 1,product_1,89,7/25/2015,Channel 4,9/25/2015,69,10
1760,Country 1,product_1,89,7/25/2015,Channel 4,8/25/2015,65.12,94.48
1760,Country 1,product_1,89,7/25/2015,Channel 4,10/25/2015,21.31,31.09
1760,Country 1,product_1,89,7/25/2015,Channel 4,11/25/2015,80.27,81.75
1760,Country 1,product_1,89,7/25/2015,Channel 4,12/25/2015,1.96,2.92
1760,Country 1,product_1,89,7/25/2015,Channel 4,1/25/2016,73.43,50.08
1760,Country 1,product_1,89,7/25/2015,Channel 4,2/25/2016,74.64,58.53
1761,Country 1,product_3,99,7/25/2015,Channel 1,8/25/2015,99,142.77
1762,Country 2,product_1,89,7/26/2015,Channel 3,8/26/2015,44.5,66.19
1762,Country 2,product_1,89,7/26/2015,Channel 3,9/26/2015,21.71,21.97
1762,Country 2,product_1,89,7/26/2015,Channel 3,10/26/2015,80.12,67.26
1762,Country 2,product_1,89,7/26/2015,Channel 3,11/26/2015,7.26,5.52
1763,Country 2,product_1,89,7/26/2015,Channel 3,8/26/2015,89,77.06
1763,Country 2,product_1,89,7/26/2015,Channel 3,9/26/2015,89,69.2
1763,Country 2,product_1,89,7/26/2015,Channel 3,10/26/2015,89,69.2
1764,Country 2,product_1,89,7/26/2015,Channel 1,8/26/2015,20.17,14.82
1764,Country 2,product_1,89,7/26/2015,Channel 1,9/26/2015,4.4,2.35
1764,Country 2,product_1,89,7/26/2015,Channel 1,10/26/2015,78.73,59.81
1764,Country 2,product_1,89,7/26/2015,Channel 1,11/26/2015,56.07,58.4
1764,Country 2,product_1,89,7/26/2015,Channel 1,12/26/2015,55.21,71.95
1764,Country 2,product_1,89,7/26/2015,Channel 1,1/26/2016,14.36,10.37
1764,Country 2,product_1,89,7/26/2015,Channel 1,2/26/2016,89,0
1765,Country 2,product_1,89,7/26/2015,Channel 2,8/26/2015,32.19,24.82
1765,Country 2,product_1,89,7/26/2015,Channel 2,9/26/2015,38.64,28.89
1765,Country 2,product_1,89,7/26/2015,Channel 2,10/26/2015,64.51,80.71
1765,Country 2,product_1,89,7/26/2015,Channel 2,11/26/2015,44.73,24.2
1765,Country 2,product_1,89,7/26/2015,Channel 2,12/26/2015,72.35,99.48
1765,Country 2,product_1,89,7/26/2015,Channel 2,1/26/2016,25.16,35.05
1765,Country 2,product_1,89,7/26/2015,Channel 2,2/26/2016,89,0
1766,Country 2,product_1,89,7/26/2015,Channel 3,8/26/2015,2.48,1.79
1766,Country 2,product_1,89,7/26/2015,Channel 3,9/26/2015,78.82,54.73
1766,Country 2,product_1,89,7/26/2015,Channel 3,10/26/2015,19.05,12.71
1766,Country 2,product_1,89,7/26/2015,Channel 3,11/26/2015,42.09,43.25
1766,Country 2,product_1,89,7/26/2015,Channel 3,12/26/2015,63.34,50.04
1766,Country 2,product_1,89,7/26/2015,Channel 3,1/26/2016,40.04,30.05
1766,Country 2,product_1,89,7/26/2015,Channel 3,2/26/2016,89,0
1767,Country 2,product_1,89,7/26/2015,Channel 3,8/26/2015,53.8,45.85
1767,Country 2,product_1,89,7/26/2015,Channel 3,9/26/2015,33.47,34.5
1767,Country 2,product_1,89,7/26/2015,Channel 3,10/26/2015,88.84,126.7
1767,Country 2,product_1,89,7/26/2015,Channel 3,11/26/2015,65.39,40.76
1767,Country 2,product_1,89,7/26/2015,Channel 3,12/26/2015,1.69,2.28
1767,Country 2,product_1,89,7/26/2015,Channel 3,1/26/2016,42.01,30.52
1767,Country 2,product_1,89,7/26/2015,Channel 3,2/26/2016,89,0
1770,Country 1,product_4,39,7/26/2015,Channel 1,8/26/2015,39,51
1770,Country 1,product_4,39,7/26/2015,Channel 1,9/26/2015,39,22
1770,Country 1,product_4,39,7/26/2015,Channel 1,10/26/2015,39,44
1770,Country 1,product_4,39,7/26/2015,Channel 1,11/26/2015,39,36.41
1770,Country 1,product_4,39,7/26/2015,Channel 1,12/26/2015,39,50.27
1771,Country 1,product_4,39,7/27/2015,Channel 3,8/27/2015,19.5,10.39
1771,Country 1,product_4,39,7/26/2015,Channel 5,3/26/2016,39,22.53
1771,Country 1,product_4,39,7/27/2015,Channel 3,9/27/2015,39,9
1771,Country 1,product_4,39,7/27/2015,Channel 3,10/27/2015,39,38.6
1771,Country 1,product_4,39,7/27/2015,Channel 3,11/27/2015,39,32.8
1771,Country 1,product_4,39,7/27/2015,Channel 3,12/27/2015,39,12.57
1771,Country 1,product_4,39,7/27/2015,Channel 3,1/27/2016,39,29.6
1771,Country 1,product_4,39,7/27/2015,Channel 3,2/27/2016,39,38.18
1775,Country 1,product_1,89,7/26/2015,Channel 1,8/26/2015,0.96,1.09
1775,Country 1,product_1,89,7/26/2015,Channel 1,9/26/2015,33.25,34.02
1775,Country 1,product_1,89,7/26/2015,Channel 1,10/26/2015,67.9,66.62
1775,Country 1,product_1,89,7/26/2015,Channel 1,11/26/2015,56.82,40.52
1775,Country 1,product_1,89,7/26/2015,Channel 1,12/26/2015,8.26,12.38
1775,Country 1,product_1,89,7/26/2015,Channel 1,1/26/2016,79.65,64.97
1775,Country 1,product_1,89,7/26/2015,Channel 1,2/26/2016,84.8,60.84
1776,Country 1,product_4,39,7/26/2015,Channel 1,8/26/2015,39,27
1776,Country 1,product_4,39,7/26/2015,Channel 1,9/26/2015,15.02,8.99
1776,Country 1,product_4,39,7/26/2015,Channel 1,10/26/2015,31.69,18.22
1776,Country 1,product_4,39,7/26/2015,Channel 1,11/26/2015,26.52,22.78
1776,Country 1,product_4,39,7/26/2015,Channel 1,12/26/2015,7.26,5.79
1776,Country 1,product_4,39,7/26/2015,Channel 1,1/26/2016,33.04,39.16
1776,Country 1,product_4,39,7/26/2015,Channel 1,2/26/2016,15.47,11.45
1778,Country 2,product_1,89,7/27/2015,Channel 3,8/27/2015,44.5,14.54
1778,Country 2,product_1,89,7/27/2015,Channel 3,9/27/2015,49.4,39.03
1779,Country 2,product_1,89,7/27/2015,Channel 3,8/27/2015,44.5,55.25
1779,Country 2,product_1,89,7/27/2015,Channel 3,9/27/2015,82.55,63.79
1779,Country 2,product_1,89,7/27/2015,Channel 3,10/27/2015,62.38,34.49
1780,Country 2,product_1,89,7/27/2015,Channel 3,8/27/2015,44.5,14.54
1781,Country 2,product_1,89,7/27/2015,Channel 3,8/27/2015,44.5,100.32
1782,Country 2,product_1,89,7/28/2015,Channel 3,9/28/2015,44.5,238.35
1782,Country 2,product_1,89,7/27/2015,Channel 5,3/27/2016,48.95,145.25
1782,Country 2,product_1,89,7/28/2015,Channel 3,8/28/2015,48.95,130.85
1782,Country 2,product_1,89,7/28/2015,Channel 3,10/28/2015,48.95,238.35
1782,Country 2,product_1,89,7/28/2015,Channel 3,12/28/2015,48.95,53.22
1782,Country 2,product_1,89,7/28/2015,Channel 3,1/28/2016,48.95,64.69
1782,Country 2,product_1,89,7/28/2015,Channel 3,2/28/2016,48.95,136.82
1782,Country 2,product_1,89,7/28/2015,Channel 3,11/28/2015,89,63.42
1783,Country 2,product_1,89,7/27/2015,Channel 1,8/27/2015,89,52.34
1783,Country 2,product_1,89,7/27/2015,Channel 1,9/27/2015,89,109.92
1783,Country 2,product_1,89,7/27/2015,Channel 1,10/27/2015,89,69.18
1783,Country 2,product_1,89,7/27/2015,Channel 1,11/27/2015,89,84.31
1783,Country 2,product_1,89,7/27/2015,Channel 1,12/27/2015,56.09,62.62
1784,Country 2,product_1,89,7/28/2015,Channel 3,8/28/2015,44.5,26.12
1784,Country 2,product_1,89,7/28/2015,Channel 3,9/28/2015,44.5,38.44
1784,Country 2,product_1,89,7/28/2015,Channel 3,10/28/2015,44.5,38.44
1784,Country 2,product_1,89,7/27/2015,Channel 5,3/27/2016,89,0
1784,Country 2,product_1,89,7/28/2015,Channel 3,11/28/2015,89,122.07
1784,Country 2,product_1,89,7/28/2015,Channel 3,12/28/2015,89,122.88
